loan_id,original_loan_amount,loan_to_value_ratio,debt_to_income_ratio,credit_score,current_loan_balance,monthly_payment,prepayment_penalty_flag,property_type,occupancy_status,loan_purpose,number_of_borrowers,first_time_homebuyer_flag,servicer_name,current_interest_rate,zero_balance_code,zero_balance_date
LOAN_000144,325988.27942484233,78.39357133001133,36.87373242237504,632.6687961758214,153767.80568400427,1366.1574478555924,N,SF,P,C,2,N,CHASE,3.2930879311042585,03,2024-06-28
LOAN_000145,378182.28717773105,91.76900734090728,44.37546750932647,592.7156799500856,300513.0129585596,1410.6653144354614,N,SF,S,R,2,N,BANK OF AMERICA,3.0441598032482653,03,2024-08-19
LOAN_000146,176304.92891219183,57.460271023702965,18.453814324622734,781.4011121760569,325964.7003825813,1471.6050836975767,N,SF,P,R,1,N,QUICKEN,5.365660318780812,03,2024-08-07
LOAN_000147,167954.33869157237,72.74778251973842,18.407176007691568,816.4275975541345,151014.68903300096,1077.0213016195296,N,SF,P,P,1,Y,BANK OF AMERICA,5.355833652822161,03,2024-07-01
LOAN_000148,352194.15656168974,49.01258107549009,30.302338027173356,547.0553708949259,68500.84033067024,1969.6070678247493,N,SF,P,P,1,Y,CHASE,2.9856768121652806,03,2024-11-30
LOAN_000149,329698.4673233186,69.10198494476715,9.244049351221634,850.0,166645.3864977319,1871.2144088707757,N,CO,P,C,2,N,CHASE,6.225162515105334,03,2024-05-16
LOAN_000150,325049.28503458766,75.51307026807113,25.550297970128725,719.0393410690529,241800.02498531083,1727.135383826215,Y,CO,S,C,2,N,QUICKEN,2.9720659754466228,03,2024-05-10
LOAN_000151,334644.8209496976,62.18063037367401,12.639579404486064,743.188256390147,330783.0676038348,1621.287344678498,N,SF,P,P,3,N,CHASE,3.6755615818283003,03,2024-08-11
LOAN_000152,231997.5278421509,68.14512249262152,43.690612998424655,602.2069731531939,178723.8372653497,990.9011104834935,N,SF,P,R,1,N,QUICKEN,3.02379323850994,03,2024-12-08
LOAN_000153,323225.36971610034,53.87659847538825,22.306688456495955,825.6660600131892,294409.6213323574,1752.0965995708743,N,SF,I,C,3,N,QUICKEN,5.231343134555662,03,2024-03-05
LOAN_000154,329307.24732986814,76.15617917072241,46.528341863390274,736.0200074533467,18609.509217455052,1564.5512363323755,N,CO,P,P,2,N,QUICKEN,5.912412427257744,02,2024-12-01
LOAN_000155,228564.8581973632,90.83541373324725,41.135213534583386,811.1060991817039,264424.5376288064,2501.1345474872064,N,SF,P,R,2,N,BANK OF AMERICA,5.478124950180882,03,2024-06-04
LOAN_000156,486577.45111447567,58.542841953443045,23.536827023025833,817.6686656518195,217460.7636891656,853.3544510426893,N,SF,P,R,2,N,QUICKEN,4.403070992529996,03,2024-09-06
LOAN_000157,347383.29209117877,65.65992350171426,19.280403631539222,826.7899538177016,417887.9025311519,1138.3523060553507,Y,SF,I,P,1,N,BANK OF AMERICA,4.567513877093908,09,2024-03-06
LOAN_000158,180869.65027973516,82.53819369681273,28.064542508324113,668.1375379318238,98633.09702138763,706.6777214414171,N,SF,I,C,1,N,WELLS FARGO,4.416789755833111,03,2024-07-06
LOAN_000159,365655.360863383,93.18136078984105,28.95353375741797,703.3630393685437,248839.88137566167,1390.9901041164653,Y,SF,P,P,1,Y,CHASE,4.649130520273985,03,2024-06-29
LOAN_000160,202531.83297726786,52.60215281686603,33.461469439524016,671.0638340216389,98142.2918700471,629.5503160022536,Y,SF,S,P,1,N,WELLS FARGO,5.023349469177887,03,2024-08-22
LOAN_000161,378708.4603742452,72.46822893876076,22.23456710469821,791.6077170193026,206023.38134700397,2092.7508180842883,N,SF,P,C,2,Y,CHASE,4.259411256230415,03,2024-08-14
LOAN_000162,415859.5579007404,79.24696233479287,37.46394873522203,746.6311383490993,113907.60275168318,2046.1186544350837,N,CO,P,P,2,N,WELLS FARGO,3.8419688955927453,03,2024-09-21
LOAN_000163,217931.76816482894,73.46915414056728,32.653280549998996,805.531589121059,434063.09920726623,1420.1840108046783,Y,SF,P,P,2,N,BANK OF AMERICA,5.232802817016172,03,2024-07-12
LOAN_000164,396337.61292443215,37.848118996843695,26.59604843284136,809.0191042445786,221556.17055512095,993.1391058848155,Y,SF,P,C,2,N,BANK OF AMERICA,2.765947367205306,06,2024-03-05
LOAN_000165,341278.0926936498,82.51635013963158,22.87959344581977,581.8192407248873,233117.64053519862,737.94872572037,N,SF,P,P,1,N,BANK OF AMERICA,5.270910993151074,03,2024-01-29
LOAN_000166,382206.015999449,97.79004526635967,28.15115016901314,828.0616104443097,246581.30199157572,1148.0676926797967,N,CO,S,P,3,Y,QUICKEN,6.281667942254147,03,2024-07-28
LOAN_000167,489679.29826539475,76.74992626754255,21.830987481724307,796.0688766212573,159417.85657699328,1812.6856861704152,Y,SF,P,P,2,N,QUICKEN,3.998269601295294,03,2024-03-20
LOAN_000168,275461.18839971296,59.53340920058605,30.584386948835874,690.4620093451601,334419.0986928621,1106.4736550050657,N,MH,S,P,1,N,CHASE,4.311711579759415,03,2024-10-16
LOAN_000169,224626.38356425104,67.30309130453576,30.8543868521991,747.9834213223703,301215.5316389074,2454.2880880033595,N,SF,P,C,2,N,CHASE,4.389006069921414,01,2024-08-06
LOAN_000170,211048.55703744767,100.0,32.61707283476339,710.1064342733837,323435.06901374244,2245.347719949075,N,SF,S,P,2,Y,BANK OF AMERICA,4.483968560021256,03,2024-12-23
LOAN_000171,218418.97150345618,88.64943811290838,47.66242409671854,769.2844542904941,152563.0494370968,1500.4119717022184,Y,SF,P,C,2,N,QUICKEN,4.608347478150154,03,2024-09-16
LOAN_000172,292289.8290585896,84.60039927576494,28.675552803004276,690.2882895436098,340825.2172195241,1269.0658723990582,N,SF,P,P,2,N,BANK OF AMERICA,4.435112193785787,03,2024-09-21
LOAN_000173,334115.19748166436,80.34618875301564,40.045978671244825,758.3141792935286,331587.30234610464,1215.4020501267742,N,CO,P,P,4,N,QUICKEN,3.9667996087974604,03,2024-05-13
LOAN_000174,327669.0799330019,65.08294331713542,32.29587396975702,725.3844243727482,231408.55720073462,2299.1883802630045,N,SF,S,P,2,Y,BANK OF AMERICA,4.847680952721446,03,2024-07-19
LOAN_000175,382718.32490360236,71.99143229016347,27.61755698101546,685.4244877203756,321601.6860434851,1171.6523342213547,N,SF,S,P,1,N,BANK OF AMERICA,5.3488082564771195,03,2024-04-23
LOAN_000176,301300.1891877907,73.83115896482227,28.80840730048766,735.2108995921647,271813.729863543,1967.1844763666804,N,SF,S,C,2,N,WELLS FARGO,4.048643739901772,03,2024-11-06
LOAN_000177,445353.40771573165,83.24361474096666,29.411735908319496,850.0,122480.03742872196,1510.8961065341518,Y,SF,P,P,2,N,CHASE,3.5142526739984303,02,2024-07-14
LOAN_000178,273534.3166762044,97.63378341400355,32.79767707728216,665.1570696139455,235375.52784703678,1856.781106962088,N,SF,P,P,1,N,BANK OF AMERICA,5.678203978360035,03,2024-10-03
LOAN_000179,572016.9166589619,91.77507205189693,20.406792347810303,700.0045126990744,211479.19697762822,1089.8013542156177,N,SF,P,P,1,N,QUICKEN,4.606506152392185,03,2024-03-29
LOAN_000180,362566.7347765006,53.70923466305939,15.34659616555033,666.5510080293575,256833.54304383154,1333.540702239136,Y,SF,P,P,2,N,QUICKEN,2.907554015276725,03,2024-07-29
LOAN_000181,214284.24435837174,78.35992453351574,36.542973934742754,674.9426891577933,331690.10301866464,1487.908740148169,N,SF,P,C,2,N,WELLS FARGO,5.502219078486527,03,2024-06-09
LOAN_000182,192910.7501938888,86.05145017751846,38.98123832581259,785.2619482708286,118692.69315755635,1184.3166911647158,N,CO,P,P,2,N,BANK OF AMERICA,3.428570833155142,03,2024-07-09
LOAN_000183,348247.2415243185,84.28290495216953,37.45635832802803,777.2705967708854,214513.76735676505,2124.612084687249,N,SF,P,C,2,N,QUICKEN,4.1406489408650335,03,2024-12-17
LOAN_000184,277653.7214674149,65.56149354918871,31.549720185564727,719.5309197342953,184253.00536309282,1117.8459351669799,N,SF,S,R,1,N,BANK OF AMERICA,4.246112955119433,01,2024-11-15
LOAN_000185,371400.04940920917,100.0,37.67224627453289,802.103726821529,187688.69557514347,1211.4839291949015,N,SF,I,P,1,N,QUICKEN,3.916803197672345,03,2024-02-02
LOAN_000186,347323.76245735446,55.84373156503322,37.134290260171426,783.4754636395448,184151.27609331458,2179.3500118139877,Y,SF,P,C,2,Y,QUICKEN,5.255518321962833,03,2024-05-25
LOAN_000187,292717.1087343127,58.75217330000925,37.87629358954955,707.0132651179028,255453.62843843497,2082.4636183977514,Y,SF,P,P,2,Y,QUICKEN,6.00241837797903,03,2024-06-09
LOAN_000188,215320.6281931595,78.50392621892364,21.404591786578862,597.2908206564636,291854.03622698714,2293.989386162815,Y,CO,P,C,1,Y,QUICKEN,5.436474324368879,03,2024-08-03
LOAN_000189,148515.27753141354,100.0,19.03048202845369,786.3826406359202,277865.99671116204,545.8634179612328,N,SF,S,C,2,Y,CHASE,5.070550297878205,03,2024-05-21
LOAN_000190,255348.5047932979,62.45707723943744,26.114307532477294,733.573169680158,264853.4566047325,1600.3613745209268,N,SF,S,C,2,N,QUICKEN,4.10300888531364,03,2024-10-26
LOAN_000191,385639.87943234725,71.01257451529511,29.826158904573447,721.7778770960474,299739.5590260514,1545.1406623155528,N,CO,P,P,1,N,WELLS FARGO,6.831238879097841,03,2024-04-12
LOAN_000192,321409.3744130204,91.1594050952354,27.580788728677103,682.7161583992228,440426.09068083105,1219.1335577770737,N,SF,P,P,1,Y,CHASE,4.9567145945939295,03,2024-12-07
LOAN_000193,175426.1221288012,74.732067676684,11.233096686621245,779.5719159293053,260871.31314511097,1662.2296949285774,N,SF,S,P,1,Y,BANK OF AMERICA,5.648617086511969,01,2024-11-21
LOAN_000194,317318.0925851182,69.98094218204557,47.21692612135142,747.8797001942801,331691.0722250619,1339.2791348246,N,CO,S,P,2,N,QUICKEN,3.910491609669222,03,2024-05-07
LOAN_000195,338531.7379728837,83.4844935283008,27.259540111142645,701.0537565758162,327134.67476569494,1580.9961342014224,N,SF,I,P,2,Y,QUICKEN,6.260685939279793,03,2024-02-09
LOAN_000196,211614.2563798867,79.0877698534439,31.727044165769534,621.9636362224871,392223.5330424494,3200.9377811049626,Y,SF,P,C,2,N,QUICKEN,2.4830204645428635,03,2024-01-17
LOAN_000197,315372.5105945528,90.45658178455187,42.44548990763059,805.4343281504061,294841.50919600576,1658.5653820642287,N,SF,P,P,2,Y,WELLS FARGO,2.5873577066879125,03,2024-09-20
LOAN_000198,305820.8718446,94.37203333598045,6.550277304787947,768.3924178524702,182454.70552208525,1679.5657990514428,Y,PU,S,P,1,N,WELLS FARGO,5.3169910020978195,03,2024-01-22
LOAN_000199,185702.9702169377,79.60504590008043,24.883061280882877,740.4322319956476,274390.55368175026,1910.6096675079207,N,SF,P,C,1,Y,CHASE,3.018128994874121,03,2024-12-01
LOAN_000200,335778.73603482835,79.37599088067464,26.128827264201956,507.4580803908802,270091.0994734038,1590.322265498159,N,SF,P,C,2,Y,WELLS FARGO,3.9025694530147637,06,2024-04-13
LOAN_000201,356078.4526368234,78.211664734292,26.636899545493556,716.9684594307153,315214.6087030221,950.9836619199608,N,MH,P,P,1,N,BANK OF AMERICA,4.420870521643042,03,2024-01-23
LOAN_000202,408305.1243175277,82.33695834973932,28.26513409286047,700.7037037219469,180128.2664400463,676.6441354283638,N,SF,P,C,1,N,CHASE,4.53037487868001,03,2024-04-05
LOAN_000203,405380.20520349033,75.82755956807196,44.47134798444844,670.5203451956528,351305.6859167695,1485.3544686490459,N,SF,S,R,1,N,CHASE,6.415642173016911,03,2024-07-05
LOAN_000204,162233.0632042909,74.99087276516566,36.73458875727223,780.3388222851428,250418.97193120958,1365.4444858133609,N,SF,I,C,1,N,WELLS FARGO,4.547756039326884,06,2024-03-31
LOAN_000205,206217.4960084877,92.94940681240864,39.58035268628829,777.1888027333822,317150.34031453857,518.198958609164,N,SF,P,P,2,Y,WELLS FARGO,3.1114190686970766,03,2024-04-30
LOAN_000206,351503.526720866,97.74174270532565,30.471202718109236,754.9459773753911,274773.8526458906,2314.696375811393,Y,SF,P,P,2,Y,BANK OF AMERICA,4.666999879840544,03,2024-07-31
LOAN_000207,351378.59509122086,52.386705830498684,16.006269538544988,803.0312731814195,259807.26226560018,1553.5015216827555,N,SF,P,P,2,N,CHASE,3.873204387702846,03,2024-03-07
LOAN_000208,351504.7686306048,75.15031727610854,9.203029648539932,638.2161188772926,268708.51283870166,2219.718177332212,N,SF,P,P,2,Y,QUICKEN,4.216283760768315,03,2024-03-25
LOAN_000209,685273.1490654722,64.66958349832149,14.70592276768369,683.7076754584555,303759.36091049784,384.06885795391895,N,CO,P,C,1,N,WELLS FARGO,4.711116061319008,03,2024-03-31
LOAN_000210,357089.0510693167,70.33542800270891,33.5976570416602,725.9833810548645,406692.3835257135,2229.243527877863,Y,SF,P,P,2,N,WELLS FARGO,5.318890944668698,03,2024-01-15
LOAN_000211,413556.5640180599,81.03774314602983,30.31769712697635,670.2398384617668,88609.80921368365,1257.3974600247982,N,SF,P,P,2,N,CHASE,5.027893280287068,03,2024-04-21
LOAN_000212,395400.1763493202,85.04157557313702,27.898363524439926,778.1735377362834,293200.2359139244,2129.5789409250383,N,PU,P,C,2,Y,QUICKEN,4.637771736940223,03,2024-12-20
LOAN_000213,365139.1251305798,73.31810334582983,26.314230932598633,678.2239321494644,253517.42368005976,1607.4342369048252,N,SF,P,P,1,N,QUICKEN,5.586741183684275,03,2024-02-10
LOAN_000214,268473.07553596544,46.299894979157955,50.11721575442747,823.8696003557403,235831.47462363166,1726.6282759598473,N,SF,P,C,1,N,CHASE,4.889223265624173,03,2024-05-02
LOAN_000215,375896.92204932676,60.52431629135731,21.770964090235257,645.5072478599848,60937.74214979727,1727.2585201391475,N,MH,P,P,1,N,CHASE,5.035521048398312,09,2024-10-06
LOAN_000216,222717.4785462428,88.44749505300248,39.27819456116059,850.0,296416.6145004014,1287.4311509442389,N,SF,S,C,2,N,QUICKEN,2.58033300544008,03,2024-12-29
LOAN_000217,276318.13932599913,33.89360366947603,30.019129360209938,850.0,240002.3490494949,1176.7426315652729,N,CO,P,R,2,Y,CHASE,6.132655516063684,03,2024-08-24
LOAN_000218,251463.64521708965,92.81140727523,29.390604882140032,712.4197482947724,183245.72258589015,1319.4199052529614,Y,CO,S,P,4,Y,WELLS FARGO,3.7104113340502534,03,2024-07-08
LOAN_000219,308187.41393863223,82.81844985966812,41.76637548616744,811.6936360740599,253398.39781739883,764.0453958503216,N,SF,I,P,2,N,CHASE,3.7607560184729456,02,2024-10-21
LOAN_000220,531465.8566673509,94.74264122295034,44.62530382691445,687.9657551593115,226576.78151480958,1259.6448481532937,N,CO,P,R,2,N,CHASE,4.927136256477933,03,2024-08-07
LOAN_000221,113273.48074082518,72.02146219678559,27.60450543115162,801.0629198585076,110608.54663854736,1151.6042731281796,N,SF,P,P,2,N,BANK OF AMERICA,3.6677472475293524,03,2024-07-06
LOAN_000222,368626.01903745136,44.07891863965642,37.99202719242142,705.9217334834583,257054.77753265004,752.0473236652056,Y,CO,S,P,2,N,WELLS FARGO,3.689965494097167,16,2024-09-03
LOAN_000223,138728.41288103483,81.45543962259747,33.638913621500535,617.1648081193213,296405.8823760011,1729.333137859637,N,CO,P,P,1,N,CHASE,6.251494646113789,03,2024-03-08
LOAN_000224,252806.81342105666,94.11979686057512,30.074371388099145,437.3745449856881,206061.32682554188,1503.858715966388,Y,SF,S,P,1,Y,WELLS FARGO,6.094326967528837,03,2024-04-13
LOAN_000225,408895.05969673663,88.87082708270131,32.04254942657026,698.5029243143512,270937.0266148099,1623.0211616585736,N,SF,P,P,2,N,CHASE,4.306833600706052,03,2024-09-09
LOAN_000226,306428.00190954626,65.05962774767947,23.119911851551624,742.3250006948234,258648.95796481313,1848.7253957308917,Y,PU,S,P,1,N,QUICKEN,4.057367052297877,03,2024-11-28
LOAN_000227,192225.52220706939,76.3014161319397,26.939006066689153,826.4253140828973,333639.37780566205,1381.069971389303,N,MH,P,R,2,N,BANK OF AMERICA,3.9324321743565065,03,2024-01-12
LOAN_000228,228469.6290740032,67.00745596830114,24.19364720247294,722.9300025721112,241704.60850650608,1030.6417933549465,N,MH,P,C,3,N,CHASE,2.0,15,2024-07-04
LOAN_000229,367959.7748934676,62.711003037159415,39.01376716428919,800.2328107774072,314087.3471328184,1651.9710116537321,N,SF,P,P,1,N,CHASE,5.491033207804845,03,2024-02-21
LOAN_000230,226963.33682828635,89.33082856769776,29.047988844589376,683.6846762222779,224931.77953449136,200.0,N,SF,S,P,2,Y,BANK OF AMERICA,4.742768421841246,09,2024-07-25
LOAN_000231,321645.85895819747,57.03701533102257,17.022859753849616,693.0176824374844,407385.7569196151,1445.9524542563945,N,SF,S,P,2,N,BANK OF AMERICA,3.9092374133010503,03,2024-05-22
LOAN_000232,304557.18399038137,61.59275354127581,22.76562776836912,804.3228546022868,215052.672108809,1882.5843116863985,Y,CO,P,P,2,N,CHASE,6.843901506838707,03,2024-06-14
LOAN_000233,234839.9652394183,58.43961549791422,5.0,522.8260412264583,195200.07005341587,2023.4626312048113,N,SF,P,R,2,N,CHASE,2.567462626093745,03,2024-01-23
LOAN_000234,514394.40893253253,52.6462871505143,25.055073981178516,721.0387063122332,241960.63044448497,1235.2783885614513,N,CO,S,R,1,N,QUICKEN,6.057594846914267,03,2024-01-27
LOAN_000235,363391.9022318011,77.19621437763905,30.376450650971496,688.0030920355308,191758.48755915416,379.3063841453552,Y,CO,P,R,2,Y,WELLS FARGO,3.3957550841726243,03,2024-11-23
LOAN_000236,97485.74133423928,92.42254572722965,28.638641511330263,828.8488963881828,150107.48528849322,200.0,N,CO,S,P,2,N,CHASE,6.36157070435223,03,2024-08-12
LOAN_000237,318645.4314769428,72.22684865632101,49.801543515313924,677.7402964016144,308208.18834063,1819.0260534431864,N,SF,I,P,1,N,QUICKEN,5.9649377637161685,03,2024-12-05
LOAN_000238,233821.3535231612,52.4137829915375,35.74906040915037,761.3267975656075,4988.102905224136,1323.0084684467292,N,CO,P,P,1,N,BANK OF AMERICA,3.303692038163197,09,2024-11-17
LOAN_000239,385243.3334796224,87.59916809613041,35.30451853089151,793.7213575467755,192597.33152004844,2508.6495376516455,Y,SF,P,P,4,Y,QUICKEN,5.100149833861157,03,2024-05-25
LOAN_000240,220747.92615672993,100.0,13.567309654297222,600.5923204695672,142658.88683585974,794.4481825422514,N,SF,I,P,2,N,CHASE,4.998781929564024,09,2024-09-07
LOAN_000241,288526.3558533101,65.30636513780108,26.353579458828673,708.8503753380879,261373.55201550893,1671.1679516626346,N,CO,P,P,2,N,QUICKEN,3.9153721508100787,03,2024-12-21
LOAN_000242,350498.72789804573,67.82168599923422,25.133371926763044,685.469085273125,74870.74642150389,2331.1758176312755,N,CO,S,P,2,Y,BANK OF AMERICA,5.442982198225981,03,2024-02-15
LOAN_000243,386575.51941701217,82.73490945125091,22.13918801191992,795.7034597463676,293828.06759559363,1603.230964888639,N,SF,P,P,2,Y,QUICKEN,5.584833279907647,03,2024-03-30
LOAN_000244,179970.35929442238,99.32810621677577,22.001193344866536,774.0065472649756,302487.1941462018,704.0324041544008,N,MH,P,P,2,N,WELLS FARGO,5.103550789107505,03,2024-03-06
LOAN_000245,266549.8764159052,67.20248781412161,11.918770460583762,701.3438375952654,119390.55638119402,2886.305641552809,N,SF,S,P,3,N,WELLS FARGO,3.8878549102282545,03,2024-10-05
LOAN_000246,252505.4688839044,55.01325328502692,17.241467953186714,636.2073559667159,265248.21622663346,2290.2937285230923,N,SF,I,P,2,N,BANK OF AMERICA,6.201962546730087,09,2024-02-06
LOAN_000247,234667.07674262882,84.4712790940861,38.74093402764949,803.0517356816072,291284.74270561564,1386.3769920541254,N,CO,P,P,1,Y,WELLS FARGO,3.815390423541638,03,2024-04-28
LOAN_000248,476545.4240281097,86.98602109713448,28.570853080068176,714.5877778720975,325224.029953295,1909.477038775481,N,SF,S,C,3,N,WELLS FARGO,4.242419602834023,01,2024-06-24
LOAN_000249,340498.1710960956,75.09197175652841,24.93597581725666,590.529874746603,132485.65307068307,1914.8305800344847,N,SF,P,P,1,N,QUICKEN,4.481311576506515,03,2024-03-04
LOAN_000250,173911.6045664955,66.62800110513824,29.94588665347292,597.409568082406,121232.42859974042,1820.885542432979,Y,SF,P,C,3,N,WELLS FARGO,4.91591099563971,03,2024-05-12
LOAN_000251,391786.1947054776,89.91568096488069,41.67390678701151,755.0106744058381,370211.9377336073,809.1276126491922,Y,SF,P,C,3,Y,CHASE,4.1544038330258255,03,2024-07-05
LOAN_000252,512215.6197012633,82.92054006821947,30.042105208757857,617.9355045787585,184248.82357443045,1662.0788105598267,Y,SF,P,R,1,N,CHASE,4.231898179603146,03,2024-06-02
LOAN_000253,403246.5260551147,63.473467246447605,35.40374130931038,850.0,207807.66599931568,2230.3578507962047,N,SF,P,P,1,N,WELLS FARGO,2.9816034763302977,03,2024-08-23
LOAN_000254,148063.00340459865,75.73642096958507,21.533951576117424,645.0343772512535,300647.5619002302,1752.263607875373,N,SF,P,C,2,N,CHASE,2.4456086800862864,01,2024-11-03
